Date,Average Price,PercChangeForc,PercChangeLag1,PercChangeLag2,PercChangeLag3,PercChangeLag4,PercChangeLag5,2MA,3MA,Inf.Rate.MoM,Inf.L1,Inf.L2,Inf.L3,Inf.L4,Res.Change.Exc.Gold,UM.Infl.Exp,UM.Con.Sent,Indus.Prod.Ind,Nasdaq.Change.MoM,NFCI,FedFundsRate,FedFundsRateL1,Oil,PercChange.oil,PPIJewelry,PercChange.PPI
31/08/2011,"1,755.80",0.9169609295,11.6353001,2.884804082,1.211599576,2.483376306,3.497191011,7.260052092,5.243901253,0.34409,0.21177,0.1887,0.30509,0.75043,1.49593,3.5,55.8,95.9652,-10.88576,-0.21,0.1,0.07,89,-9.01656103,222.6,0.6784260516
30/09/2011,"1,771.90",-6.021784525,0.9169609295,11.6353001,2.884804082,1.211599576,2.483376306,6.276130516,5.145688371,0.17425,0.34409,0.21177,0.1887,0.30509,0.68526,3.3,59.5,97.4564,0.77909,-0.008,0.08,0.1,90.22,1.370786517,231.6,4.043126685
31/10/2011,"1,665.20",4.431900072,-6.021784525,0.9169609295,11.6353001,2.884804082,1.211599576,-2.552411798,2.176825502,0.30604,0.17425,0.34409,0.21177,0.1887,-1.55223,3.2,60.8,97.6559,2.79881,-0.025,0.07,0.08,92.28,2.283307471,234.9,1.424870466
30/11/2011,"1,739.00",-4.985623922,4.431900072,-6.021784525,0.9169609295,11.6353001,2.884804082,-0.7949422265,-0.2243078412,0.18269,0.30604,0.17425,0.34409,0.21177,1.60683,3.2,63.7,97.9458,0.44347,-0.0275,0.08,0.07,100.18,8.560901604,236.7,0.7662835249
30/12/2011,"1,652.30",0.2299824487,-4.985623922,4.431900072,-6.021784525,0.9169609295,11.6353001,-0.2768619249,-2.191836125,0.0361,0.18269,0.30604,0.17425,0.34409,-1.90959,3.1,69.9,94.8672,-0.17723,-0.03,0.07,0.08,98.71,-1.467358754,236.7,0
31/01/2012,"1,656.10",5.223114546,0.2299824487,-4.985623922,4.431900072,-6.021784525,0.9169609295,-2.377820737,-0.1079138003,0.10179,0.0361,0.18269,0.30604,0.17425,-0.05478,3.3,75,97.159,5.46284,-0.215,0.08,0.07,98.99,0.2836592037,236.2,-0.2112378538
29/02/2012,"1,742.60",-3.948123494,5.223114546,0.2299824487,-4.985623922,4.431900072,-6.021784525,2.726548497,0.1558243577,0.73028,0.10179,0.0361,0.18269,0.30604,0.96893,3.3,75.3,102.5838,6.74925,-0.3625,0.1,0.08,102.04,3.081119305,238.6,1.016088061
30/03/2012,"1,673.80",-1.415939778,-3.948123494,5.223114546,0.2299824487,-4.985623922,4.431900072,0.6374955263,0.5016578338,0.8296,0.73028,0.10179,0.0361,0.18269,-0.28813,3.9,76.2,100.5583,3.65094,-0.422,0.13,0.1,105.42,3.312426499,239,0.1676445935
30/04/2012,"1,650.10",-3.914914248,-1.415939778,-3.948123494,5.223114546,0.2299824487,-4.985623922,-2.682031636,-0.04698290839,0.06098,0.8296,0.73028,0.10179,0.0361,0.14243,3.2,76.4,97.5575,-0.02683,-0.3975,0.14,0.13,103.62,-1.707455891,239,0
31/05/2012,"1,585.50",0.706401766,-3.914914248,-1.415939778,-3.948123494,5.223114546,0.2299824487,-2.665427013,-3.092992506,0.22376,0.06098,0.8296,0.73028,0.10179,2.45211,3,79.3,98.1822,-4.43782,-0.29,0.16,0.14,95.57,-7.768770508,237.3,-0.7112970711
29/06/2012,"1,596.70",-0.1753616835,0.706401766,-3.914914248,-1.415939778,-3.948123494,5.223114546,-1.604256241,-1.541484086,-0.10619,0.22376,0.06098,0.8296,0.73028,-2.54407,3.1,73.2,97.4107,-1.72577,-0.222,0.16,0.16,83.59,-12.53531443,238.5,0.5056890013
31/07/2012,"1,593.90",2.013928101,-0.1753616835,0.706401766,-3.914914248,-1.415939778,-3.948123494,0.2655200413,-1.127958055,-0.15445,-0.10619,0.22376,0.06098,0.8296,0.70055,3,72.3,100.2386,2.4474,-0.31,0.16,0.16,86.1,3.002751525,238.1,-0.1677148847
31/08/2012,"1,626.00",7.287822878,2.013928101,-0.1753616835,0.706401766,-3.914914248,-1.415939778,0.9192832087,0.8483227278,0.24568,-0.15445,-0.10619,0.22376,0.06098,-0.32192,3.6,74.3,98.9176,3.85438,-0.4,0.13,0.16,92.53,7.468060395,237.9,-0.08399832003
28/09/2012,"1,744.50",0.143307538,7.287822878,2.013928101,-0.1753616835,0.706401766,-3.914914248,4.65087549,3.042129765,0.35582,0.24568,-0.15445,-0.10619,0.22376,1.5307,3.3,78.3,95.0969,3.43381,-0.49,0.14,0.13,95.98,3.72852048,240.3,1.008827238
31/10/2012,"1,747.00",-1.4825415,0.143307538,7.287822878,2.013928101,-0.1753616835,0.706401766,3.715565208,3.148352839,0.44591,0.35582,0.24568,-0.15445,-0.10619,1.12074,3.1,82.6,95.8871,-2.44009,-0.5375,0.16,0.14,92.24,-3.896645134,241.1,0.3329171868
30/11/2012,"1,721.10",-1.89413747,-1.4825415,0.143307538,7.287822878,2.013928101,-0.1753616835,-0.6696169809,1.982862972,0.28905,0.44591,0.35582,0.24568,-0.15445,-0.59638,3.1,82.7,102.6889,-3.89662,-0.534,0.16,0.16,89.64,-2.818733738,240.3,-0.3318125259
31/12/2012,"1,688.50",-1.036422861,-1.89413747,-1.4825415,0.143307538,7.287822878,2.013928101,-1.688339485,-1.077790477,0.36813,0.28905,0.44591,0.35582,0.24568,-0.67484,3.2,72.9,103.9355,2.13453,-0.57,0.16,0.16,89.81,0.1896474788,240.7,0.1664585934
31/01/2013,"1,671.00",-2.597247157,-1.036422861,-1.89413747,-1.4825415,0.143307538,7.287822878,-1.465280165,-1.471033943,0.02505,0.36813,0.28905,0.44591,0.35582,-0.78482,3.3,73.8,98.3746,4.06557,-0.6275,0.14,0.16,95,5.778866496,239.9,-0.3323639385
28/02/2013,"1,627.60",-2.131973458,-2.597247157,-1.036422861,-1.89413747,-1.4825415,0.143307538,-1.816835009,-1.842602496,0.57776,0.02505,0.36813,0.28905,0.44591,1.23623,3.3,77.6,96.8498,1.38519,-0.6425,0.15,0.14,95.01,0.01052631579,241.3,0.5835764902
29/03/2013,"1,592.90",-6.767530918,-2.131973458,-2.597247157,-1.036422861,-1.89413747,-1.4825415,-2.364610308,-1.921881159,0.32279,0.57776,0.02505,0.36813,0.28905,-2.17073,3.2,78.6,98.1594,2.11263,-0.658,0.14,0.15,95.54,0.5578360173,247.4,2.527973477
30/04/2013,"1,485.10",-4.82122416,-6.767530918,-2.131973458,-2.597247157,-1.036422861,-1.89413747,-4.449752188,-3.832250511,-0.117,0.32279,0.57776,0.02505,0.36813,-1.82058,3.1,76.4,98.2695,0.46922,-0.6975,0.15,0.14,94.41,-1.18275068,247.3,-0.04042037187
31/05/2013,"1,413.50",-5.030067209,-4.82122416,-6.767530918,-2.131973458,-2.597247157,-1.036422861,-5.794377539,-4.573576179,-0.08519,-0.117,0.32279,0.57776,0.02505,0.34442,3.1,84.5,99.2491,5.81369,-0.73,0.11,0.15,94.75,0.360131342,244.7,-1.05135463
28/06/2013,"1,342.40",-4.149284863,-5.030067209,-4.82122416,-6.767530918,-2.131973458,-2.597247157,-4.925645685,-5.539607429,0.31796,-0.08519,-0.117,0.32279,0.57776,-2.0279,3,84.1,98.8648,-0.68696,-0.6525,0.09,0.11,93.82,-0.981530343,243.9,-0.3269309358
31/07/2013,"1,286.70",4.694178907,-4.149284863,-5.030067209,-4.82122416,-6.767530918,-2.131973458,-4.589676036,-4.666858744,0.20717,0.31796,-0.08519,-0.117,0.32279,1.24883,3.1,85.1,96.5732,4.18438,-0.6575,0.09,0.09,101.41,8.089959497,241.2,-1.10701107
30/08/2013,"1,347.10",0.1261970158,4.694178907,-4.149284863,-5.030067209,-4.82122416,-6.767530918,0.2724470222,-1.495057722,0.25003,0.20717,0.31796,-0.08519,-0.117,1.28032,3,82.1,98.0788,2.25349,-0.68,0.08,0.09,102.96,1.528448871,241.4,0.08291873964
30/09/2013,"1,348.80",-2.416963227,0.1261970158,4.694178907,-4.149284863,-5.030067209,-4.82122416,2.410187962,0.2236970201,0.26527,0.25003,0.20717,0.31796,-0.08519,-1.22542,3.3,77.5,98.4773,2.50921,-0.685,0.08,0.08,102.32,-0.6216006216,242.1,0.289975145
31/10/2013,"1,316.20",-3.069442334,-2.416963227,0.1261970158,4.694178907,-4.149284863,-5.030067209,-1.145383105,0.8011375655,0.32522,0.26527,0.25003,0.20717,0.31796,1.47824,3,73.2,96.072,3.13406,-0.73,0.09,0.08,96.18,-6.000781861,239,-1.280462619
29/11/2013,"1,275.80",-3.950462455,-3.069442334,-2.416963227,0.1261970158,4.694178907,-4.149284863,-2.74320278,-1.786736182,0.44945,0.32522,0.26527,0.25003,0.20717,-0.48344,2.9,75.1,94.3799,2.84108,-0.79,0.08,0.09,88.7,-7.777084633,239.2,0.08368200837
31/12/2013,"1,225.40",1.58315652,-3.950462455,-3.069442334,-2.416963227,0.1261970158,4.694178907,-3.509952394,-3.145622672,0.57653,0.44945,0.32522,0.26527,0.25003,-1.45108,3,82.5,95.8295,2.99056,-0.815,0.09,0.08,91.85,3.551296505,238.4,-0.3344481605
31/01/2014,"1,244.80",4.514781491,1.58315652,-3.950462455,-3.069442334,-2.416963227,0.1261970158,-1.183652967,-1.812249423,0.23675,0.57653,0.44945,0.32522,0.26527,-0.40078,3.1,81.2,96.238,1.92538,-0.798,0.07,0.09,89.57,-2.482308111,238.1,-0.1258389262
28/02/2014,"1,301.00",2.697924673,4.514781491,1.58315652,-3.950462455,-3.069442334,-2.416963227,3.048969006,0.7158251855,-0.12891,0.23675,0.57653,0.44945,0.32522,-0.11883,3.2,81.6,94.1159,1.08537,-0.7875,0.07,0.07,96.86,8.138885788,237.7,-0.1679966401
31/03/2014,"1,336.10",-2.776738268,2.697924673,4.514781491,1.58315652,-3.950462455,-3.069442334,3.606353082,2.931954228,0.62112,-0.12891,0.23675,0.57653,0.44945,0.59143,3.2,80,93.214,1.83138,-0.8,0.08,0.07,96.17,-0.7123683667,214.4,-9.802271771
30/04/2014,"1,299.00",-0.8852963818,-2.776738268,2.697924673,4.514781491,1.58315652,-3.950462455,-0.03940679738,1.478655965,0.68702,0.62112,-0.12891,0.23675,0.57653,-0.68601,3.2,84.1,91.2259,-3.67258,-0.7925,0.09,0.08,96.49,0.332744099,214,-0.1865671642
30/05/2014,"1,287.50",-0.6524271845,-0.8852963818,-2.776738268,2.697924673,4.514781491,1.58315652,-1.831017325,-0.3213699922,0.36083,0.68702,0.62112,-0.12891,0.23675,-0.00508,3.3,81.9,91.5602,0.39007,-0.8,0.09,0.09,95.74,-0.77728262,214.5,0.2336448598
30/06/2014,"1,279.10",2.493941052,-0.6524271845,-0.8852963818,-2.776738268,2.697924673,4.514781491,-0.7688617831,-1.438153945,0.35101,0.36083,0.68702,0.62112,-0.12891,0.22558,3.1,82.5,91.0477,4.77259,-0.82,0.1,0.09,98.68,3.070816795,214.4,-0.04662004662
31/07/2014,"1,311.00",-1.14416476,2.493941052,-0.6524271845,-0.8852963818,-2.776738268,2.697924673,0.9207569339,0.318739162,0.5043,0.35101,0.36083,0.68702,0.62112,0.4479,3.3,81.8,87.9182,2.34003,-0.795,0.09,0.1,96.7,-2.00648561,216.4,0.9328358209
29/08/2014,"1,296.00",-4.413580247,-1.14416476,2.493941052,-0.6524271845,-0.8852963818,-2.776738268,0.6748881463,0.2324497027,0.34803,0.5043,0.35101,0.36083,0.68702,-1.68512,3.2,82.5,97.3025,0.69248,-0.758,0.09,0.09,90.72,-6.184074457,216.6,0.09242144177
30/09/2014,"1,238.80",-1.315789474,-4.413580247,-1.14416476,2.493941052,-0.6524271845,-0.8852963818,-2.778872503,-1.021267985,0.67008,0.34803,0.5043,0.35101,0.36083,-1.21172,3,84.6,91.5835,1.94307,-0.7175,0.09,0.09,86.87,-4.24382716,217.7,0.5078485688
31/10/2014,"1,222.50",-3.779141104,-1.315789474,-4.413580247,-1.14416476,2.493941052,-0.6524271845,-2.86468486,-2.29117816,0.05101,0.67008,0.34803,0.5043,0.35101,-3.27319,2.9,86.9,89.6783,-3.25943,-0.658,0.09,0.09,78.84,-9.243697479,217.3,-0.1837390905
28/11/2014,"1,176.30",2.210320496,-3.779141104,-1.315789474,-4.413580247,-1.14416476,2.493941052,-2.547465289,-3.169503608,0.59006,0.05101,0.67008,0.34803,0.5043,-0.61034,2.8,88.8,80.7481,6.46052,-0.675,0.09,0.09,71.07,-9.855403349,217,-0.1380579844
31/12/2014,"1,202.30",4.125426266,2.210320496,-3.779141104,-1.315789474,-4.413580247,-1.14416476,-0.7844103039,-0.9615366938,0.19027,0.59006,0.05101,0.67008,0.34803,-2.11101,2.8,93.6,84.1967,0.95994,-0.62,0.12,0.09,54.86,-22.80849866,218,0.4608294931
30/01/2015,"1,251.90",-1.973001038,4.125426266,2.210320496,-3.779141104,-1.315789474,-4.413580247,3.167873381,0.8522018862,0.0763,0.19027,0.59006,0.05101,0.67008,-2.89652,2.5,98.1,88.7685,-1.24664,-0.538,0.11,0.12,43.06,-21.50929639,218.1,0.04587155963
27/02/2015,"1,227.20",-3.960234681,-1.973001038,4.125426266,2.210320496,-3.779141104,-1.315789474,1.076212614,1.454248575,-0.25771,0.0763,0.19027,0.59006,0.05101,-2.92865,2.8,95.4,88.3632,3.8632,-0.535,0.11,0.11,44.35,2.995819786,218,-0.04585052728
31/03/2015,"1,178.60",1.63753606,-3.960234681,-1.973001038,4.125426266,2.210320496,-3.779141104,-2.966617859,-0.6026031509,0.38716,-0.25771,0.0763,0.19027,0.59006,-1.63167,3,93,87.0475,1.7254,-0.565,0.11,0.11,42.66,-3.81059752,216.9,-0.504587156
30/04/2015,"1,197.90",0.1001753068,1.63753606,-3.960234681,-1.973001038,4.125426266,2.210320496,-1.16134931,-1.431899886,0.40635,0.38716,-0.25771,0.0763,0.19027,-4.79241,2.6,95.9,83.6931,0.97085,-0.5775,0.12,0.11,49.3,15.56493202,217.2,0.1383125864
29/05/2015,"1,199.10",-1.467767492,0.1001753068,1.63753606,-3.960234681,-1.973001038,4.125426266,0.8688556833,-0.7408411047,0.31404,0.40635,0.38716,-0.25771,0.0763,1.86687,2.8,90.7,84.3746,0.87205,-0.572,0.12,0.12,54.38,10.30425963,217.4,0.09208103131
30/06/2015,"1,181.50",-4.358865848,-1.467767492,0.1001753068,1.63753606,-3.960234681,-1.973001038,-0.6837960927,0.08998129141,0.52012,0.31404,0.40635,0.38716,-0.25771,-1.59176,2.7,96.1,84.2867,0.8671,-0.565,0.13,0.12,55.88,2.758367047,217.3,-0.04599816007
31/07/2015,"1,130.00",-1.10619469,-4.358865848,-1.467767492,0.1001753068,1.63753606,-3.960234681,-2.91331667,-1.908819345,0.29999,0.52012,0.31404,0.40635,0.38716,0.73503,2.8,93.1,88.0088,0.19255,-0.538,0.13,0.13,47.7,-14.6385111,216.6,-0.3221352968
31/08/2015,"1,117.50",0.6263982103,-1.10619469,-4.358865848,-1.467767492,0.1001753068,1.63753606,-2.732530269,-2.310942677,0.46617,0.29999,0.52012,0.31404,0.40635,-0.92842,2.8,91.9,100.0229,-2.91546,-0.4575,0.14,0.13,39.98,-16.18448637,217.2,0.2770083102
30/09/2015,"1,124.50",3.094708759,0.6263982103,-1.10619469,-4.358865848,-1.467767492,0.1001753068,-0.23989824,-1.612887443,0.25796,0.46617,0.29999,0.52012,0.31404,1.4603,2.8,87.2,95.2244,-3.78181,-0.4025,0.14,0.14,41.6,4.052026013,219.4,1.012891344
30/10/2015,"1,159.30",-6.348658673,3.094708759,0.6263982103,-1.10619469,-4.358865848,-1.467767492,1.860553485,0.8716374265,-0.02346,0.25796,0.46617,0.29999,0.52012,-0.62006,2.7,90,98.7186,2.75973,-0.458,0.12,0.14,42.34,1.778846154,220.2,0.3646308113
30/11/2015,"1,085.70",-1.602652666,-6.348658673,3.094708759,0.6263982103,-1.10619469,-4.358865848,-1.626974957,-0.8758505679,0.04775,-0.02346,0.25796,0.46617,0.29999,-0.87126,2.7,91.3,96.0771,4.1703,-0.485,0.12,0.12,38.19,-9.801606046,219.3,-0.408719346
31/12/2015,"1,068.30",2.723953946,-1.602652666,-6.348658673,3.094708759,0.6263982103,-1.10619469,-3.97565567,-1.618867527,0.28474,0.04775,-0.02346,0.25796,0.46617,-2.42664,2.6,92.6,95.6533,-0.82572,-0.4025,0.24,0.12,32.26,-15.52762503,219.3,0
29/01/2016,"1,097.40",9.340258794,2.723953946,-1.602652666,-6.348658673,3.094708759,0.6263982103,0.5606506395,-1.742452465,0.28473,0.28474,0.04775,-0.02346,0.25796,0.89035,2.5,92,92.9507,-8.52738,-0.306,0.34,0.24,27.02,-16.24302542,219.2,-0.0455996352
29/02/2016,"1,199.90",3.866988916,9.340258794,2.723953946,-1.602652666,-6.348658673,3.094708759,6.03210637,3.487186691,0.15523,0.28473,0.28474,0.04775,-0.02346,-0.36826,2.5,91.7,90.3707,-3.19925,-0.285,0.38,0.34,25.52,-5.551443375,221.2,0.9124087591
31/03/2016,"1,246.30",-0.320950012,3.866988916,9.340258794,2.723953946,-1.602652666,-6.348658673,6.603623855,5.310400552,0.59588,0.15523,0.28473,0.28474,0.04775,0.02816,2.7,91,96.9159,6.52611,-0.365,0.36,0.38,31.87,24.88244514,223.6,1.084990958
29/04/2016,"1,242.30",1.376479111,-0.320950012,3.866988916,9.340258794,2.723953946,-1.602652666,1.773019452,4.295432566,-0.15567,0.59588,0.15523,0.28473,0.28474,2.36252,2.8,89,100.0981,2.89598,-0.4,0.37,0.36,35.59,11.6724192,224,0.1788908766
31/05/2016,"1,259.40",1.349849135,1.376479111,-0.320950012,3.866988916,9.340258794,2.723953946,0.5277645496,1.640839338,0.63326,-0.15567,0.59588,0.15523,0.28473,1.20336,2.4,94.7,96.9154,-2.12447,-0.3875,0.37,0.37,41.02,15.25709469,225.1,0.4910714286
30/06/2016,"1,276.40",4.771231589,1.349849135,1.376479111,-0.320950012,3.866988916,9.340258794,1.363164123,0.8017927446,0.3051,0.63326,-0.15567,0.59588,0.15523,-1.67729,2.6,93.5,98.6486,1.42009,-0.36,0.38,0.37,43.96,7.167235495,225.2,0.04442470013
29/07/2016,"1,337.30",0.2841546399,4.771231589,1.349849135,1.376479111,-0.320950012,3.866988916,3.060540362,2.499186612,0.61231,0.3051,0.63326,-0.15567,0.59588,0.93629,2.7,90,102.0816,3.45446,-0.358,0.39,0.38,40.71,-7.393084622,227.6,1.065719361
31/08/2016,"1,341.10",-1.125941391,0.2841546399,4.771231589,1.349849135,1.376479111,-0.320950012,2.527693114,2.135078454,0.1488,0.61231,0.3051,0.63326,-0.15567,0.19144,2.5,89.8,98.523,3.84255,-0.3675,0.4,0.39,40.46,-0.6140997298,233.7,2.680140598
30/09/2016,"1,326.00",-4.479638009,-1.125941391,0.2841546399,4.771231589,1.349849135,1.376479111,-0.4208933757,1.309814946,0.22955,0.1488,0.61231,0.3051,0.63326,-0.08992,2.4,91.2,101.0093,0.71144,-0.342,0.4,0.4,40.55,0.2224419179,233.6,-0.04278990158
31/10/2016,"1,266.60",-2.415916627,-4.479638009,-1.125941391,0.2841546399,4.771231589,1.349849135,-2.8027897,-1.773808253,0.44707,0.22955,0.1488,0.61231,0.3051,1.93814,2.4,87.2,96.505,0.03492,-0.355,0.4,0.4,45,10.97410604,232.2,-0.5993150685
30/11/2016,"1,236.00",-6.844660194,-2.415916627,-4.479638009,-1.125941391,0.2841546399,4.771231589,-3.447777318,-2.673832009,0.16632,0.44707,0.22955,0.1488,0.61231,-1.26653,2.4,93.8,104.662,0.08707,-0.415,0.41,0.4,41.65,-7.444444444,231.6,-0.2583979328
30/12/2016,"1,151.40",3.578252562,-6.844660194,-2.415916627,-4.479638009,-1.125941391,0.2841546399,-4.630288411,-4.58007161,0.19878,0.16632,0.44707,0.22955,0.1488,-2.54678,2.2,98.2,98.5277,2.89991,-0.466,0.54,0.41,47.12,13.1332533,230.3,-0.5613126079
31/01/2017,"1,192.60",3.504947174,3.578252562,-6.844660194,-2.415916627,-4.479638009,-1.125941391,-1.633203816,-1.894108086,0.85035,0.19878,0.16632,0.44707,0.22955,-0.82774,2.6,98.5,100.1181,2.73977,-0.49,0.65,0.54,48.19,2.270797963,232.9,1.128962223
28/02/2017,"1,234.40",-0.2673363577,3.504947174,3.578252562,-6.844660194,-2.415916627,-4.479638009,3.541599868,0.07951318072,0.44357,0.85035,0.19878,0.16632,0.44707,1.74127,2.7,96.3,99.1002,3.65515,-0.5,0.66,0.65,49.41,2.53164557,235.7,1.202232718
31/03/2017,"1,231.10",2.802371863,-0.2673363577,3.504947174,3.578252562,-6.844660194,-2.415916627,1.618805408,2.27195446,0.13978,0.44357,0.85035,0.19878,0.16632,-0.83359,2.5,96.9,92.5109,1.73924,-0.486,0.79,0.66,46.39,-6.112123052,234.8,-0.3818413237
28/04/2017,"1,265.60",-1.627686473,2.802371863,-0.2673363577,3.504947174,3.578252562,-6.844660194,1.267517752,2.01332756,0.38885,0.13978,0.44357,0.85035,0.19878,0.47766,2.5,97,103.6756,0.80487,-0.4975,0.9,0.79,47.23,1.810735072,236.1,0.5536626917
31/05/2017,"1,245.00",1.228915663,-1.627686473,2.802371863,-0.2673363577,3.504947174,3.578252562,0.5873426949,0.3024496773,0.18947,0.38885,0.13978,0.44357,0.85035,1.14384,2.6,97.1,120.3374,3.59781,-0.535,0.91,0.9,45.19,-4.319288588,235.1,-0.4235493435
30/06/2017,"1,260.30",-1.912243117,1.228915663,-1.627686473,2.802371863,-0.2673363577,3.504947174,-0.1993854051,0.8012003508,0.02669,0.18947,0.38885,0.13978,0.44357,1.54119,2.6,95,108.5129,1.62302,-0.572,1.04,0.91,42.17,-6.682894446,236.8,0.7230965547
31/07/2017,"1,236.20",3.729170037,-1.912243117,1.228915663,-1.627686473,2.802371863,-0.2673363577,-0.341663727,-0.7703379756,0.40175,0.02669,0.18947,0.38885,0.13978,0.27972,2.6,93.4,104.3962,1.13086,-0.5875,1.15,1.04,43.42,2.964192554,234.5,-0.9712837838
31/08/2017,"1,282.30",2.55010528,3.729170037,-1.912243117,1.228915663,-1.627686473,2.802371863,0.9084634602,1.015280861,0.17615,0.40175,0.02669,0.18947,0.38885,1.50877,2.6,96.8,96.2728,0.26568,-0.58,1.16,1.15,44.96,3.546752649,237.2,1.151385928
29/09/2017,"1,315.00",-2.699619772,2.55010528,3.729170037,-1.912243117,1.228915663,-1.627686473,3.139637658,1.4556774,0.30773,0.17615,0.40175,0.02669,0.18947,0.73402,2.7,95.1,92.3224,1.84874,-0.576,1.15,1.16,47.17,4.915480427,237.6,0.1686340641
31/10/2017,"1,279.50",0.2188354826,-2.699619772,2.55010528,3.729170037,-1.912243117,1.228915663,-0.07475724614,1.193218515,0.90146,0.30773,0.17615,0.40175,0.02669,-0.57567,2.4,100.7,100.0008,2.72138,-0.605,1.15,1.15,49.12,4.133983464,235.2,-1.01010101
30/11/2017,"1,282.30",-1.63768229,0.2188354826,-2.699619772,2.55010528,3.729170037,-1.912243117,-1.240392145,0.02310699677,0.22466,0.90146,0.30773,0.17615,0.40175,-1.0914,2.5,98.5,92.2964,2.92342,-0.6275,1.16,1.15,55.19,12.35749186,229.5,-2.423469388
29/12/2017,"1,261.30",5.581542853,-1.63768229,0.2188354826,-2.699619772,2.55010528,3.729170037,-0.7094234035,-1.372822193,0.7203,0.22466,0.90146,0.30773,0.17615,0.71406,2.7,95.9,96.4074,1.37867,-0.634,1.3,1.16,56.98,3.243341185,229.2,-0.1307189542
31/01/2018,"1,331.70",-0.01501839754,5.581542853,-1.63768229,0.2188354826,-2.699619772,2.55010528,1.971930281,1.387565349,0.95847,0.7203,0.22466,0.90146,0.30773,-0.12074,2.7,95.7,94.167,5.65707,-0.6425,1.41,1.3,62.25,9.248859249,229.7,0.2181500873
28/02/2018,"1,331.50",-0.5107022155,-0.01501839754,5.581542853,-1.63768229,0.2188354826,-2.699619772,2.783262228,1.309614055,0.14255,0.95847,0.7203,0.22466,0.90146,2.60264,2.7,99.7,98.7785,-1.61722,-0.5775,1.42,1.41,61.18,-1.718875502,230.2,0.2176752286
30/03/2018,"1,324.70",0.7548878991,-0.5107022155,-0.01501839754,5.581542853,-1.63768229,0.2188354826,-0.2628603065,1.68527408,0.29277,0.14255,0.95847,0.7203,0.22466,-0.42491,2.8,101.4,96.5568,2.09073,-0.512,1.51,1.42,60.68,-0.8172605427,229.5,-0.3040834057
30/04/2018,"1,334.70",-2.375065558,0.7548878991,-0.5107022155,-0.01501839754,5.581542853,-1.63768229,0.1220928418,0.07638909535,0.49092,0.29277,0.14255,0.95847,0.7203,0.56436,2.7,98.8,95.094,-3.10968,-0.51,1.69,1.51,63.5,4.647330257,229.3,-0.0871459695
31/05/2018,"1,303.00",-1.642363776,-2.375065558,0.7548878991,-0.5107022155,-0.01501839754,5.581542853,-0.8100888293,-0.7102932914,0.4128,0.49092,0.29277,0.14255,0.95847,-1.58868,2.8,98,96.8725,3.60222,-0.5475,1.7,1.69,66.16,4.188976378,228.4,-0.3924989097
29/06/2018,"1,281.60",-3.36298377,-1.642363776,-2.375065558,0.7548878991,-0.5107022155,-0.01501839754,-2.008714667,-1.087513812,0.49376,0.4128,0.49092,0.29277,0.14255,-1.49411,3,98.2,90.9763,4.16675,-0.536,1.82,1.7,62.8,-5.07859734,227.6,-0.350262697
31/07/2018,"1,238.50",-3.003633428,-3.36298377,-1.642363776,-2.375065558,0.7548878991,-0.5107022155,-2.502673773,-2.460137701,0.2886,0.49376,0.4128,0.49092,0.29277,2.01644,2.9,97.9,90.3953,1.46137,-0.54,1.91,1.82,67,6.687898089,225.7,-0.834797891
31/08/2018,"1,201.30",-0.2330808291,-3.003633428,-3.36298377,-1.642363776,-2.375065558,0.7548878991,-3.183308599,-2.669660325,0.37481,0.2886,0.49376,0.4128,0.49092,-0.35452,3,96.2,93.9341,1.74515,-0.582,1.91,1.91,62.64,-6.507462687,224.5,-0.5316792202
28/09/2018,"1,198.50",1.410095953,-0.2330808291,-3.003633428,-3.36298377,-1.642363776,-2.375065558,-1.618357128,-2.199899342,0.34976,0.37481,0.2886,0.49376,0.4128,-0.14521,2.7,100.1,94.9474,1.15398,-0.5925,1.95,1.91,63.54,1.436781609,223.7,-0.3563474388
31/10/2018,"1,215.40",0.4607536613,1.410095953,-0.2330808291,-3.003633428,-3.36298377,-1.642363776,0.5885075621,-0.6088727678,0.08499,0.34976,0.37481,0.2886,0.49376,-0.70552,2.9,98.6,92.8006,-5.71472,-0.555,2.19,1.95,65.18,2.581051306,225.6,0.8493518105
30/11/2018,"1,221.00",2.203112203,0.4607536613,1.410095953,-0.2330808291,-3.003633428,-3.36298377,0.9354248073,0.5459229285,0.59588,0.08499,0.34976,0.37481,0.2886,-0.13915,2.8,97.5,94.2448,-3.86604,-0.478,2.2,2.19,55.65,-14.6210494,227.5,0.8421985816
31/12/2018,"1,247.90",3.517910089,2.203112203,0.4607536613,1.410095953,-0.2330808291,-3.003633428,1.331932932,1.357987273,0.45472,0.59588,0.08499,0.34976,0.37481,-0.06239,2.7,98.3,98.8257,-5.82899,-0.3925,2.27,2.2,47.63,-14.41150045,230.2,1.186813187
31/01/2019,"1,291.80",2.190741601,3.517910089,2.203112203,0.4607536613,1.410095953,-0.2330808291,2.860511146,2.060591984,-0.76904,0.45472,0.59588,0.08499,0.34976,2.04197,2.7,91.2,97.7099,2.4267,-0.4425,2.4,2.27,48,0.7768213311,228.5,-0.7384882711
28/02/2019,"1,320.10",-1.45443527,2.190741601,3.517910089,2.203112203,0.4607536613,1.410095953,2.854325845,2.637254631,0.27256,-0.76904,0.45472,0.59588,0.08499,0.48743,2.6,93.8,90.1513,6.45336,-0.54,2.4,2.4,52.6,9.583333333,229.3,0.3501094092
