week,sentiment
2006-02-27/2006-03-05,0.5501
2006-03-06/2006-03-12,0.49274999999999997
2006-03-13/2006-03-19,0.4588
2006-03-20/2006-03-26,-0.5784
2006-03-27/2006-04-02,-0.2997
2006-04-03/2006-04-09,0.401325
2006-04-10/2006-04-16,-0.5574
2006-04-17/2006-04-23,0.50985
2006-05-15/2006-05-21,0.39515
2006-05-22/2006-05-28,0.03646666666666665
2006-05-29/2006-06-04,0.8286
2006-06-05/2006-06-11,-0.09706000000000001
2006-06-12/2006-06-18,0.7003
2006-06-19/2006-06-25,0.4588
2006-06-26/2006-07-02,0.6046999999999999
2006-07-03/2006-07-09,0.0936333333333333
2006-07-10/2006-07-16,0.23626666666666665
2006-07-17/2006-07-23,0.1356
2006-07-24/2006-07-30,0.7003
2006-07-31/2006-08-06,0.4215
2006-08-07/2006-08-13,-0.07030000000000003
2006-08-14/2006-08-20,0.4588
2006-08-21/2006-08-27,0.1356
2006-08-28/2006-09-03,0.36924999999999997
2006-09-04/2006-09-10,-0.17470000000000002
2006-09-11/2006-09-17,0.3431
2006-09-18/2006-09-24,0.7003
2006-09-25/2006-10-01,0.28099999999999997
2006-10-02/2006-10-08,0.20919999999999997
2006-10-16/2006-10-22,-0.032866666666666676
2006-10-23/2006-10-29,0.8286
2006-10-30/2006-11-05,0.2527333333333333
2006-11-06/2006-11-12,0.8286
2006-11-13/2006-11-19,0.25
2006-11-20/2006-11-26,0.3863666666666667
2006-11-27/2006-12-03,-0.19603333333333336
2006-12-11/2006-12-17,0.4215
2006-12-18/2006-12-24,0.2995857142857143
2007-01-01/2007-01-07,0.07145000000000001
2007-01-08/2007-01-14,0.12869999999999995
2007-01-15/2007-01-21,0.4143
2007-01-22/2007-01-28,0.3544
2007-01-29/2007-02-04,0.7003
2007-02-05/2007-02-11,0.5267
2007-02-12/2007-02-18,-0.2997
2007-02-19/2007-02-25,0.2803
2007-02-26/2007-03-04,0.33785
2007-03-05/2007-03-11,0.5267
2007-03-12/2007-03-18,-0.1537
2007-03-19/2007-03-25,0.35015
2007-04-02/2007-04-08,0.41281999999999996
2007-04-09/2007-04-15,-0.5574
2007-04-16/2007-04-22,0.5609
2007-04-23/2007-04-29,-0.5994
2007-04-30/2007-05-06,0.4588
2007-05-07/2007-05-13,0.4697
2007-05-14/2007-05-20,0.2519666666666666
2007-05-28/2007-06-03,-0.18382500000000002
2007-06-04/2007-06-10,0.4588
2007-06-11/2007-06-17,0.04763333333333334
2007-06-18/2007-06-24,0.47409999999999997
2007-06-25/2007-07-01,0.3544
2007-07-02/2007-07-08,0.4588
2007-07-09/2007-07-15,-0.01535000000000003
2007-07-16/2007-07-22,0.4167
2007-07-23/2007-07-29,0.11696666666666666
2007-07-30/2007-08-05,0.5351
2007-08-13/2007-08-19,0.2294
2007-08-20/2007-08-26,-0.5784
2007-08-27/2007-09-02,0.5268666666666667
2007-09-03/2007-09-09,0.1825
2007-09-10/2007-09-16,0.5267
2007-09-17/2007-09-23,0.2453
2007-09-24/2007-09-30,0.25
2007-10-01/2007-10-07,0.5267
2007-10-08/2007-10-14,0.0
2007-10-15/2007-10-21,0.7003
2007-10-22/2007-10-28,0.11041999999999999
2007-10-29/2007-11-04,0.38434999999999997
2007-11-05/2007-11-11,0.5609
2007-11-12/2007-11-18,0.25
2007-11-19/2007-11-25,0.12006666666666665
2007-11-26/2007-12-02,-0.21003333333333338
2007-12-10/2007-12-16,0.3544
2007-12-17/2007-12-23,0.07639999999999998
2007-12-24/2007-12-30,0.5268666666666667
2007-12-31/2008-01-06,0.251475
2008-01-07/2008-01-13,0.30998000000000003
2008-01-21/2008-01-27,0.0
2008-01-28/2008-02-03,0.2294
2008-02-04/2008-02-10,0.5929666666666668
2008-02-11/2008-02-17,0.21239999999999998
2008-02-18/2008-02-24,-0.07030000000000003
2008-03-03/2008-03-09,0.35015
2008-03-10/2008-03-16,-0.06795000000000001
2008-03-17/2008-03-23,0.15902499999999997
2008-03-24/2008-03-30,0.8286
2008-03-31/2008-04-06,0.4697
2008-04-07/2008-04-13,0.32849999999999996
2008-04-14/2008-04-20,0.62505
2008-04-28/2008-05-04,-0.08895000000000003
2008-05-05/2008-05-11,0.5267
2008-05-12/2008-05-18,-0.5574
2008-05-19/2008-05-25,0.3167666666666667
2008-05-26/2008-06-01,0.28669999999999995
2008-06-02/2008-06-08,0.150425
2008-06-09/2008-06-15,0.8286
2008-06-16/2008-06-22,0.5267
2008-06-23/2008-06-29,0.13272499999999998
2008-07-07/2008-07-13,0.3851
2008-07-14/2008-07-20,0.26335
2008-07-21/2008-07-27,0.25
2008-07-28/2008-08-03,-0.5994
2008-08-04/2008-08-10,0.49905
2008-08-11/2008-08-17,0.6134999999999999
2008-08-18/2008-08-24,-0.18382500000000002
2008-09-01/2008-09-07,0.5267
2008-09-08/2008-09-14,0.20056666666666667
2008-09-15/2008-09-21,0.03646666666666665
2008-09-22/2008-09-28,0.4167
2008-09-29/2008-10-05,0.7003
2008-10-13/2008-10-19,0.143225
2008-10-20/2008-10-26,0.45352499999999996
2008-10-27/2008-11-02,-0.5994
2008-11-10/2008-11-16,0.4588
2008-11-17/2008-11-23,0.251475
2008-11-24/2008-11-30,0.3863666666666667
2008-12-01/2008-12-07,0.28162857142857145
2008-12-08/2008-12-14,-0.17470000000000002
2008-12-15/2008-12-21,0.4588
2008-12-29/2009-01-04,0.8286
2009-01-05/2009-01-11,0.4588
2009-01-12/2009-01-18,0.38835
2009-01-19/2009-01-25,0.44015
2009-01-26/2009-02-01,-0.114125
2009-02-02/2009-02-08,0.26575714285714286
2009-02-23/2009-03-01,0.20919999999999997
2009-03-02/2009-03-08,0.22737999999999997
2009-03-16/2009-03-22,0.17413333333333333
2009-03-23/2009-03-29,0.8286
2009-03-30/2009-04-05,0.32849999999999996
2009-04-06/2009-04-12,0.5393
2009-04-13/2009-04-19,0.4588
2009-04-20/2009-04-26,0.0
2009-04-27/2009-05-03,0.017549999999999982
2009-05-11/2009-05-17,0.0005749999999999922
2009-05-18/2009-05-24,0.39177999999999996
2009-06-01/2009-06-07,0.8286
2009-06-08/2009-06-14,0.11457999999999999
2009-06-15/2009-06-21,0.49274999999999997
2009-06-22/2009-06-28,0.050449999999999995
2009-06-29/2009-07-05,0.26335
2009-07-06/2009-07-12,0.254625
2009-07-20/2009-07-26,0.1356
2009-07-27/2009-08-02,0.33575
2009-08-03/2009-08-09,-0.15216666666666667
2009-08-10/2009-08-16,0.49905
2009-08-24/2009-08-30,0.21075
2009-09-07/2009-09-13,0.361075
2009-09-14/2009-09-20,0.17393333333333336
2009-09-28/2009-10-04,0.47409999999999997
2009-10-05/2009-10-11,0.12442
2009-10-26/2009-11-01,0.3058666666666667
2009-11-02/2009-11-08,0.2294
2009-11-09/2009-11-15,0.5268666666666667
2009-11-16/2009-11-22,-0.03635000000000005
2009-11-23/2009-11-29,0.5393
2009-11-30/2009-12-06,0.4215
2009-12-07/2009-12-13,0.28606
2009-12-14/2009-12-20,0.4588
2009-12-21/2009-12-27,0.38835
2009-12-28/2010-01-03,-0.03635000000000005
2010-01-11/2010-01-17,0.2719
2010-01-18/2010-01-24,-0.032866666666666676
2010-01-25/2010-01-31,0.7003
2010-02-01/2010-02-07,-0.5574
2010-02-08/2010-02-14,-0.17470000000000002
2010-02-15/2010-02-21,0.40788
2010-02-22/2010-02-28,0.67765
2010-03-01/2010-03-07,0.245
2010-03-08/2010-03-14,-0.5994
2010-03-15/2010-03-21,0.21075
2010-03-29/2010-04-04,0.2821
2010-04-05/2010-04-11,0.44015
2010-04-12/2010-04-18,0.2519666666666666
2010-04-19/2010-04-25,0.23626666666666665
2010-05-03/2010-05-09,0.47409999999999997
2010-05-10/2010-05-16,0.25
2010-05-17/2010-05-23,0.172
2010-05-24/2010-05-30,0.20056666666666667
2010-05-31/2010-06-06,0.5267
2010-06-07/2010-06-13,-0.005300000000000016
2010-06-14/2010-06-20,0.2294
2010-06-21/2010-06-27,0.8286
2010-06-28/2010-07-04,0.2670666666666667
2010-07-12/2010-07-18,0.037849999999999995
2010-07-19/2010-07-25,0.4215
2010-07-26/2010-08-01,0.6046999999999999
2010-08-02/2010-08-08,0.0
2010-08-09/2010-08-15,0.33575
2010-08-16/2010-08-22,0.050449999999999995
2010-08-23/2010-08-29,0.314175
2010-08-30/2010-09-05,0.4588
2010-09-06/2010-09-12,0.57955
2010-09-13/2010-09-19,-0.2787
2010-09-20/2010-09-26,0.5066999999999999
2010-09-27/2010-10-03,-0.07030000000000003
2010-10-04/2010-10-10,0.1597333333333333
2010-10-11/2010-10-17,0.44015
2010-10-18/2010-10-24,0.2821
2010-10-25/2010-10-31,0.0
2010-11-01/2010-11-07,0.4215
2010-11-08/2010-11-14,-0.114125
2010-11-15/2010-11-21,0.25
2010-11-22/2010-11-28,0.6046999999999999
2010-11-29/2010-12-05,0.4588
2010-12-06/2010-12-12,0.37554
2010-12-20/2010-12-26,-0.032866666666666676
2010-12-27/2011-01-02,0.25
2011-01-03/2011-01-09,-0.12132500000000002
2011-01-10/2011-01-16,0.7644500000000001
2011-01-17/2011-01-23,0.4588
2011-01-24/2011-01-30,0.0
2011-01-31/2011-02-06,0.32849999999999996
2011-02-07/2011-02-13,0.4697
2011-02-14/2011-02-20,0.2293333333333333
2011-02-21/2011-02-27,0.47409999999999997
2011-02-28/2011-03-06,-0.06795000000000001
2011-03-07/2011-03-13,-0.5994
2011-03-14/2011-03-20,0.3595333333333333
2011-03-21/2011-03-27,0.53615
2011-03-28/2011-04-03,-0.5574
2011-04-04/2011-04-10,0.30157999999999996
2011-04-11/2011-04-17,0.4588
2011-04-18/2011-04-24,0.4143
2011-04-25/2011-05-01,-0.1537
2011-05-02/2011-05-08,0.3928833333333333
2011-05-09/2011-05-15,0.032649999999999985
2011-05-30/2011-06-05,0.3544
2011-06-06/2011-06-12,0.2294
2011-06-13/2011-06-19,0.6501333333333333
2011-06-20/2011-06-26,-0.21003333333333338
2011-07-04/2011-07-10,0.4143
2011-07-11/2011-07-17,0.44015
2011-07-18/2011-07-24,0.212925
2011-07-25/2011-07-31,-0.03635000000000005
2011-08-08/2011-08-14,0.232375
2011-08-15/2011-08-21,0.4588
2011-08-22/2011-08-28,0.13026666666666664
2011-08-29/2011-09-04,0.3544
2011-09-05/2011-09-11,0.5268666666666667
2011-09-12/2011-09-18,-0.5994
2011-09-19/2011-09-25,0.19947499999999999
2011-09-26/2011-10-02,0.3544
2011-10-10/2011-10-16,0.12442
2011-10-17/2011-10-23,0.4215
2011-10-24/2011-10-30,0.32849999999999996
2011-10-31/2011-11-06,0.07145000000000001
2011-11-07/2011-11-13,0.62505
2011-11-14/2011-11-20,-0.07030000000000003
2011-11-21/2011-11-27,0.25889999999999996
2011-11-28/2011-12-04,0.4588
2011-12-05/2011-12-11,0.23548
2011-12-12/2011-12-18,0.57955
2011-12-19/2011-12-25,-0.1537
2011-12-26/2012-01-01,0.4588
2012-01-02/2012-01-08,0.44008
2012-01-09/2012-01-15,-0.5994
2012-01-16/2012-01-22,0.14269999999999997
2012-01-30/2012-02-05,0.6436999999999999
2012-02-06/2012-02-12,0.4588
2012-02-20/2012-02-26,0.17413333333333333
2012-02-27/2012-03-04,0.11301666666666665
2012-03-19/2012-03-25,0.11041999999999999
2012-03-26/2012-04-01,0.4697
2012-04-02/2012-04-08,0.46645
2012-04-16/2012-04-22,0.0
2012-04-23/2012-04-29,-0.019550000000000012
2012-04-30/2012-05-06,0.40447500000000003
2012-05-07/2012-05-13,0.5267
2012-05-14/2012-05-20,-0.17470000000000002
2012-05-21/2012-05-27,0.7003
2012-05-28/2012-06-03,0.2309
2012-06-04/2012-06-10,0.202425
2012-06-11/2012-06-17,0.62505
2012-06-18/2012-06-24,0.26335
2012-06-25/2012-07-01,-0.04930000000000001
2012-07-02/2012-07-08,-0.2451
2012-07-09/2012-07-15,0.23626666666666665
2012-07-16/2012-07-22,0.4588
2012-07-23/2012-07-29,0.6852
2012-07-30/2012-08-05,0.12006666666666665
2012-08-06/2012-08-12,0.18897499999999998
2012-08-13/2012-08-19,0.4215
2012-08-27/2012-09-02,0.47515
2012-09-03/2012-09-09,0.44008
2012-09-10/2012-09-16,0.14269999999999997
2012-09-17/2012-09-23,0.4588
2012-10-01/2012-10-07,-0.2240333333333334
2012-10-08/2012-10-14,0.2294
2012-10-15/2012-10-21,0.6501333333333333
2012-10-22/2012-10-28,-0.04930000000000001
2012-10-29/2012-11-04,-0.5574
2012-11-05/2012-11-11,-0.5994
2012-11-12/2012-11-18,0.38835
2012-11-19/2012-11-25,0.5268666666666667
2012-11-26/2012-12-02,0.4291333333333333
2012-12-03/2012-12-09,0.2294
2012-12-10/2012-12-16,0.34825
2012-12-17/2012-12-23,0.49274999999999997
2012-12-24/2012-12-30,-0.5994
2012-12-31/2013-01-06,-0.10246666666666666
2013-01-07/2013-01-13,0.202425
2013-01-14/2013-01-20,0.4215
2013-01-28/2013-02-03,0.303675
2013-02-04/2013-02-10,-0.5574
2013-02-11/2013-02-17,0.6046999999999999
2013-02-18/2013-02-24,0.3544
2013-02-25/2013-03-03,0.3739333333333333
2013-03-04/2013-03-10,-0.08895000000000003
2013-03-11/2013-03-17,0.57955
2013-03-18/2013-03-24,0.6436999999999999
2013-03-25/2013-03-31,0.054824999999999985
2013-04-01/2013-04-07,0.4588
2013-04-08/2013-04-14,-0.03635000000000005
2013-04-15/2013-04-21,0.48972499999999997
2013-04-22/2013-04-28,0.07145000000000001
2013-04-29/2013-05-05,0.0
2013-05-06/2013-05-12,0.303675
2013-05-13/2013-05-19,0.23626666666666665
2013-05-20/2013-05-26,0.07145000000000001
2013-05-27/2013-06-02,0.5609
2013-06-10/2013-06-16,0.38835
2013-06-17/2013-06-23,0.287875
2013-06-24/2013-06-30,-0.04686666666666669
2013-07-01/2013-07-07,-0.04930000000000001
2013-07-15/2013-07-21,0.25889999999999996
2013-07-22/2013-07-28,0.36196
2013-07-29/2013-08-04,0.44015
2013-08-05/2013-08-11,0.5619333333333333
2013-08-12/2013-08-18,0.1356
2013-08-19/2013-08-25,0.25
2013-08-26/2013-09-01,-0.2997
2013-09-02/2013-09-08,0.20919999999999997
2013-09-09/2013-09-15,0.2294
2013-09-16/2013-09-22,0.5393
2013-09-23/2013-09-29,0.10763333333333332
2013-10-07/2013-10-13,-0.032866666666666676
2013-10-14/2013-10-20,0.5267
2013-10-21/2013-10-27,0.0936333333333333
2013-10-28/2013-11-03,0.5929666666666668
2013-11-11/2013-11-17,-0.5574
2013-11-18/2013-11-24,0.4167
2013-11-25/2013-12-01,0.21898
2013-12-02/2013-12-08,0.41212499999999996
2013-12-09/2013-12-15,0.3544
2013-12-16/2013-12-22,-0.2326666666666667
2013-12-23/2013-12-29,0.8286
2013-12-30/2014-01-05,0.125
2014-01-06/2014-01-12,0.2293333333333333
2014-01-13/2014-01-19,0.49274999999999997
2014-01-20/2014-01-26,0.07145000000000001
2014-01-27/2014-02-02,0.4215
2014-02-03/2014-02-09,0.4588
2014-02-10/2014-02-16,0.62505
2014-02-17/2014-02-23,0.48395
2014-02-24/2014-03-02,-0.3856
2014-03-10/2014-03-16,0.7003
2014-03-17/2014-03-23,0.49274999999999997
2014-03-24/2014-03-30,0.026119999999999987
2014-03-31/2014-04-06,0.48353999999999997
2014-04-07/2014-04-13,0.47409999999999997
2014-04-14/2014-04-20,0.0
2014-04-21/2014-04-27,-0.17470000000000002
2014-04-28/2014-05-04,0.07145000000000001
2014-05-05/2014-05-11,0.35461666666666664
2014-05-12/2014-05-18,0.4588
2014-05-19/2014-05-25,-0.032866666666666676
2014-06-02/2014-06-08,0.305375
2014-06-09/2014-06-15,0.44015
2014-06-16/2014-06-22,0.0
2014-06-23/2014-06-29,-0.07030000000000003
2014-06-30/2014-07-06,0.38835
2014-07-07/2014-07-13,-0.07030000000000003
2014-07-14/2014-07-20,0.7003
2014-07-21/2014-07-27,0.26596666666666663
2014-07-28/2014-08-03,0.39177999999999996
2014-08-04/2014-08-10,0.18492499999999998
2014-08-11/2014-08-17,-0.5574
2014-08-18/2014-08-24,0.7003
2014-09-01/2014-09-07,0.4588
2014-09-08/2014-09-14,0.07145000000000001
2014-09-22/2014-09-28,0.23548
2014-09-29/2014-10-05,0.33575
2014-10-06/2014-10-12,0.5267
2014-10-13/2014-10-19,0.496925
2014-10-20/2014-10-26,-0.2326666666666667
2014-10-27/2014-11-02,0.25
2014-11-03/2014-11-09,0.4215
2014-11-10/2014-11-16,0.4588
2014-11-17/2014-11-23,0.44472500000000004
2014-11-24/2014-11-30,-0.21003333333333338
2014-12-01/2014-12-07,0.423575
2014-12-08/2014-12-14,0.8286
2014-12-15/2014-12-21,0.04763333333333334
2014-12-22/2014-12-28,-0.08895000000000003
2014-12-29/2015-01-04,0.4215
2015-01-05/2015-01-11,0.2294
2015-01-12/2015-01-18,0.07145000000000001
2015-01-19/2015-01-25,0.41183333333333333
2015-01-26/2015-02-01,0.11459999999999998
2015-02-02/2015-02-08,-0.2451
2015-02-09/2015-02-15,0.352275
2015-02-23/2015-03-01,0.6046999999999999
2015-03-02/2015-03-08,0.33575
2015-03-09/2015-03-15,-0.032866666666666676
2015-03-16/2015-03-22,0.7003
2015-03-23/2015-03-29,-0.03635000000000005
2015-03-30/2015-04-05,-0.04930000000000001
2015-04-06/2015-04-12,0.3544
2015-04-13/2015-04-19,0.8286
2015-04-20/2015-04-26,0.20981999999999998
2015-04-27/2015-05-03,0.4588
2015-05-04/2015-05-10,0.44636666666666663
2015-05-11/2015-05-17,0.20118
2015-05-18/2015-05-24,0.7003
2015-05-25/2015-05-31,-0.5574
2015-06-01/2015-06-07,0.17413333333333333
2015-06-08/2015-06-14,-0.5574
2015-06-15/2015-06-21,0.25
2015-06-22/2015-06-28,0.67765
2015-06-29/2015-07-05,0.09004999999999999
2015-07-06/2015-07-12,0.3863666666666667
2015-07-13/2015-07-19,0.5066999999999999
2015-07-27/2015-08-02,0.3544
2015-08-03/2015-08-09,0.30983333333333335
2015-08-10/2015-08-16,-0.2787
2015-08-17/2015-08-23,0.46645
2015-08-31/2015-09-06,-0.07030000000000003
2015-09-07/2015-09-13,0.496925
2015-09-14/2015-09-20,-0.06795000000000001
2015-09-28/2015-10-04,0.07309999999999998
2015-10-05/2015-10-11,0.4588
2015-10-12/2015-10-18,0.8286
2015-10-19/2015-10-25,0.15902499999999997
2015-10-26/2015-11-01,0.5609
2015-11-02/2015-11-08,0.6436999999999999
2015-11-09/2015-11-15,0.125
2015-11-16/2015-11-22,0.7003
2015-11-23/2015-11-29,0.20189999999999997
2015-11-30/2015-12-06,0.2821
2015-12-07/2015-12-13,0.42722499999999997
2015-12-14/2015-12-20,-0.5784
2015-12-28/2016-01-03,0.47515
2016-01-04/2016-01-10,0.10606666666666664
2016-01-11/2016-01-17,0.401325
2016-01-18/2016-01-24,0.4215
2016-02-01/2016-02-07,0.11459999999999998
2016-02-08/2016-02-14,0.46900000000000003
2016-02-15/2016-02-21,0.57955
2016-02-22/2016-02-28,-0.2787
2016-02-29/2016-03-06,0.25
2016-03-07/2016-03-13,0.31606666666666666
2016-03-14/2016-03-20,0.18656666666666666
2016-03-21/2016-03-27,-0.5574
2016-03-28/2016-04-03,0.67765
2016-04-04/2016-04-10,0.24623999999999996
2016-04-11/2016-04-17,-0.04930000000000001
2016-04-25/2016-05-01,0.4143
2016-05-02/2016-05-08,-0.07030000000000003
2016-05-09/2016-05-15,0.31995
2016-05-16/2016-05-22,0.4588
2016-05-23/2016-05-29,0.25
2016-05-30/2016-06-05,0.25
2016-06-06/2016-06-12,0.409
2016-06-13/2016-06-19,0.24333333333333332
2016-06-20/2016-06-26,0.44015
2016-06-27/2016-07-03,-0.5994
2016-07-04/2016-07-10,0.21075
2016-07-11/2016-07-17,-0.04930000000000001
2016-07-18/2016-07-24,0.38835
2016-07-25/2016-07-31,0.347075
2016-08-01/2016-08-07,0.4215
2016-08-08/2016-08-14,0.305375
2016-08-15/2016-08-21,0.361075
2016-08-22/2016-08-28,-0.5994
2016-09-05/2016-09-11,0.024033333333333313
2016-09-12/2016-09-18,0.09004999999999999
2016-09-19/2016-09-25,0.67765
2016-09-26/2016-10-02,0.5609
2016-10-03/2016-10-09,0.0
2016-10-10/2016-10-16,0.5619333333333333
2016-10-17/2016-10-23,-0.10940000000000001
2016-10-24/2016-10-30,0.3544
2016-10-31/2016-11-06,0.4215
2016-11-07/2016-11-13,-0.5994
2016-11-21/2016-11-27,0.21841666666666668
2016-11-28/2016-12-04,0.49274999999999997
2016-12-05/2016-12-11,0.21689999999999998
2016-12-12/2016-12-18,0.3167666666666667
2016-12-19/2016-12-25,0.49274999999999997
2016-12-26/2017-01-01,-0.5574
2017-01-02/2017-01-08,0.3767666666666667
2017-01-09/2017-01-15,-0.024233333333333367
2017-01-16/2017-01-22,0.57955
2017-01-23/2017-01-29,0.1356
2017-01-30/2017-02-05,-0.5994
2017-02-06/2017-02-12,0.57955
2017-02-13/2017-02-19,0.2934333333333333
2017-02-20/2017-02-26,0.38835
2017-02-27/2017-03-05,0.1356
2017-03-13/2017-03-19,0.8286
2017-03-20/2017-03-26,0.53615
2017-03-27/2017-04-02,-0.09706000000000001
2017-04-03/2017-04-09,0.25134
2017-04-10/2017-04-16,0.44015
2017-04-17/2017-04-23,0.050449999999999995
2017-04-24/2017-04-30,0.25
2017-05-01/2017-05-07,0.0
2017-05-08/2017-05-14,-0.21003333333333338
2017-05-15/2017-05-21,0.44636666666666663
2017-05-22/2017-05-28,0.5929666666666668
2017-05-29/2017-06-04,0.7003
2017-06-05/2017-06-11,0.5351
2017-06-12/2017-06-18,0.0936333333333333
2017-06-19/2017-06-25,0.2294
2017-06-26/2017-07-02,-0.5574
2017-07-03/2017-07-09,0.21151999999999999
2017-07-10/2017-07-16,0.4588
2017-07-17/2017-07-23,0.0904
2017-07-24/2017-07-30,0.7003
2017-07-31/2017-08-06,0.62505
2017-08-07/2017-08-13,0.4697
2017-08-14/2017-08-20,-0.2997
2017-08-21/2017-08-27,0.14269999999999997
2017-09-04/2017-09-10,0.4588
2017-09-11/2017-09-17,0.4588
2017-09-18/2017-09-24,0.11975999999999998
2017-09-25/2017-10-01,0.32383333333333336
2017-10-09/2017-10-15,-0.15216666666666667
2017-10-23/2017-10-29,0.4142666666666666
2017-10-30/2017-11-05,0.2453
2017-11-06/2017-11-12,0.5267
2017-11-13/2017-11-19,-0.1537
2017-11-20/2017-11-26,0.4588
2017-11-27/2017-12-03,0.5609
2017-12-04/2017-12-10,0.2293333333333333
2017-12-11/2017-12-17,0.125
2017-12-18/2017-12-24,0.49274999999999997
2017-12-25/2017-12-31,-0.5574
2018-01-01/2018-01-07,0.47409999999999997
2018-01-08/2018-01-14,0.125
2018-01-15/2018-01-21,0.0005749999999999922
2018-01-29/2018-02-04,0.6046999999999999
2018-02-05/2018-02-11,0.0
2018-02-19/2018-02-25,0.2816666666666667
2018-02-26/2018-03-04,-0.5574
2018-03-05/2018-03-11,0.47515
2018-03-19/2018-03-25,0.33469999999999994
2018-03-26/2018-04-01,-0.06795000000000001
2018-04-02/2018-04-08,0.6436999999999999
2018-04-09/2018-04-15,-0.5574
2018-04-16/2018-04-22,0.018024999999999985
2018-04-23/2018-04-29,0.7003
2018-04-30/2018-05-06,-0.03426000000000003
2018-05-07/2018-05-13,0.5736
2018-05-28/2018-06-03,0.34223333333333333
2018-06-04/2018-06-10,0.5820666666666666
2018-06-11/2018-06-17,-0.04530000000000001
2018-06-18/2018-06-24,0.7003
2018-06-25/2018-07-01,-0.03635000000000005
2018-07-02/2018-07-08,-0.04930000000000001
2018-07-09/2018-07-15,0.8286
2018-07-16/2018-07-22,0.27159999999999995
2018-07-23/2018-07-29,0.125
2018-07-30/2018-08-05,0.4215
2018-08-06/2018-08-12,0.13272499999999998
2018-08-13/2018-08-19,0.50288
2018-08-27/2018-09-02,-0.5574
2018-09-10/2018-09-16,0.2359
2018-09-17/2018-09-23,0.21239999999999998
2018-09-24/2018-09-30,0.4588
2018-10-01/2018-10-07,0.20056666666666667
2018-10-08/2018-10-14,0.4588
2018-10-15/2018-10-21,0.67765
2018-10-22/2018-10-28,0.33575
2018-10-29/2018-11-04,-0.2997
2018-11-05/2018-11-11,0.3863666666666667
2018-11-12/2018-11-18,-0.5574
2018-11-19/2018-11-25,0.49274999999999997
2018-11-26/2018-12-02,0.225175
2018-12-03/2018-12-09,0.07309999999999998
2018-12-10/2018-12-16,0.4588
2018-12-17/2018-12-23,0.050449999999999995
2018-12-24/2018-12-30,0.21075
2018-12-31/2019-01-06,0.4588
2019-01-07/2019-01-13,0.4215
2019-01-14/2019-01-20,-0.024233333333333367
2019-01-21/2019-01-27,0.47515
2019-01-28/2019-02-03,0.1356
2019-02-04/2019-02-10,0.20056666666666667
2019-02-18/2019-02-24,0.28548
2019-02-25/2019-03-03,0.2294
2019-03-04/2019-03-10,0.5267
2019-03-11/2019-03-17,0.44015
2019-03-18/2019-03-24,0.17034
2019-03-25/2019-03-31,0.11459999999999998
2019-04-01/2019-04-07,0.2803
2019-04-08/2019-04-14,0.0
2019-04-15/2019-04-21,0.6134999999999999
2019-04-29/2019-05-05,0.4588
2019-05-06/2019-05-12,0.22319999999999998
2019-05-13/2019-05-19,0.21689999999999998
2019-05-20/2019-05-26,0.3544
2019-05-27/2019-06-02,0.0
2019-06-03/2019-06-09,0.5268666666666667
2019-06-10/2019-06-16,-0.07030000000000003
2019-06-17/2019-06-23,0.26197499999999996
2019-06-24/2019-06-30,0.0
2019-07-01/2019-07-07,0.5267
2019-07-08/2019-07-14,0.028524999999999995
2019-07-15/2019-07-21,0.050449999999999995
2019-07-22/2019-07-28,0.4588
2019-07-29/2019-08-04,0.6436999999999999
2019-08-05/2019-08-11,0.4588
2019-08-12/2019-08-18,0.25
2019-08-19/2019-08-25,0.20919999999999997
2019-08-26/2019-09-01,0.2303
2019-09-02/2019-09-08,0.6436999999999999
2019-09-09/2019-09-15,0.059099999999999965
2019-09-16/2019-09-22,0.10763333333333332
2019-09-23/2019-09-29,0.0
2019-09-30/2019-10-06,0.050449999999999995
2019-10-14/2019-10-20,-0.5574
2019-10-21/2019-10-27,0.48395
2019-10-28/2019-11-03,0.5075000000000001
2019-11-11/2019-11-17,-0.5574
2019-11-18/2019-11-24,0.050449999999999995
2019-11-25/2019-12-01,0.31782
2019-12-02/2019-12-08,0.13562
2019-12-16/2019-12-22,0.4588
2019-12-23/2019-12-29,0.17413333333333333
2019-12-30/2020-01-05,0.8286
2020-01-20/2020-01-26,0.16618
2020-01-27/2020-02-02,0.33140000000000003
2020-02-03/2020-02-09,0.4588
2020-02-10/2020-02-16,0.35015
2020-02-17/2020-02-23,0.008279999999999977
2020-02-24/2020-03-01,0.6436999999999999
2020-03-02/2020-03-08,0.5696333333333333
2020-03-09/2020-03-15,0.22973333333333334
2020-03-16/2020-03-22,-0.5994
2020-04-06/2020-04-12,0.25
2020-04-13/2020-04-19,0.67765
2020-04-20/2020-04-26,0.03363333333333333
2020-04-27/2020-05-03,0.20475
2020-05-04/2020-05-10,0.3863666666666667
2020-05-11/2020-05-17,0.4215
2020-05-18/2020-05-24,-0.10940000000000001
2020-05-25/2020-05-31,0.38835
2020-06-01/2020-06-07,-0.04930000000000001
2020-06-08/2020-06-14,0.24294
2020-06-15/2020-06-21,0.5609
2020-06-22/2020-06-28,0.25
2020-07-06/2020-07-12,0.32849999999999996
2020-07-13/2020-07-19,0.5393
2020-07-20/2020-07-26,0.2558
2020-07-27/2020-08-02,-0.5994
2020-08-10/2020-08-16,0.6046999999999999
2020-08-17/2020-08-23,0.0005749999999999922
2020-08-24/2020-08-30,0.22383333333333333
2020-08-31/2020-09-06,0.5267
2020-09-07/2020-09-13,0.62505
